SK_ID_CURR,TARGET
101279,0.03785685799393507
101281,0.12330776799750397
101287,0.017295433257493654
101292,0.024104320780420792
101294,0.038390365419076755
101296,0.110515978243403
101297,0.013461268899648155
101299,0.014587803995995371
101301,0.02663295146021121
101305,0.11666407449270895
101308,0.140513900255075
101318,0.009165815679500757
101327,0.19972083371091856
101329,0.012240452659417467
101332,0.03678786454139895
101337,0.033097655234591086
101343,0.01726210296535506
101345,0.02709322568138481
101346,0.012446574506522012
101353,0.013234448097413207
101354,0.1777853896364667
101355,0.11716502383170523
101356,0.03382973279323508
101362,0.06945595821028758
101363,0.4494517215735142
101365,0.013807806178970584
101366,0.05305851877457426
101367,0.3177884975884623
101368,0.01104993782404724
101374,0.11783730428130722
101380,0.008965331870687978
101383,0.03827409225809699
101398,0.018680998171562574
101399,0.25332495761925344
101401,0.26545734472581306
101412,0.057384716803758784
101426,0.08802818867297385
101427,0.34881793210891565
101428,0.14499482554136559
101429,0.25030680732574245
101434,0.022529929153551835
101440,0.19451420649565357
101448,0.06735995954802718
101449,0.09497526035574747
101465,0.022346080193995848
101467,0.03824454654891284
101472,0.0607588066835298
101478,0.170666223252904
101497,0.06594346601335833
101504,0.0513482371108575
101547,0.014683461337533846
101548,0.08074934686315846
101555,0.07556904478252094
101570,0.011081146734824326
101572,0.03746297724805332
101578,0.046776582395728517
101580,0.08690783262186474
101588,0.11818559419163037
101602,0.03365451152473506
101610,0.07813285773396049
101614,0.03277673615041046
101616,0.014867795846322734
101643,0.08804093136387849
101644,0.036545876106202316
101649,0.036038691457707946
101650,0.07494572198615294
101665,0.018745256086335725
101667,0.10334157729009133
101669,0.10652689974216606
101674,0.11682089344808666
101675,0.01031511036284644
101678,0.11615842889098973
101682,0.014581258383455666
101686,0.03054894357056537
101697,0.3360396920263174
101700,0.4572320799334968
101711,0.024066032005452046
101714,0.03424669579387353
101715,0.2512029679117168
101728,0.02853906407467511
101732,0.07438805757570559
101757,0.12015043532675823
101758,0.037149917493171786
101759,0.08724617879104357
101762,0.009709470974533148
101764,0.08443803920333709
101780,0.2713187590353412
101784,0.010430098984137938
101789,0.02548214306157219
101816,0.0874971071667968
101819,0.0315372585200542
101827,0.010587969138090523
101863,0.07235724846473013
101867,0.04413369706386686
101870,0.01876307294549245
101873,0.2436186987394653
101878,0.06435963172201148
101879,0.07321597445041654
101880,0.015755859612911382
101887,0.05308293632699406
101897,0.018198169743502676
101901,0.08527503842107728
101903,0.15870172939604815
101920,0.02159755878773136
101921,0.02786263414126297
101922,0.06548368190957696
101961,0.09234155855478547
101962,0.009588201590097696
101971,0.03676022288199237
101976,0.4445277447986803
102002,0.10954271887628274
102005,0.018413271601791282
102007,0.3709653201589088
102017,0.0199731701291268
102019,0.18208350090060382
102029,0.022827132935944013
102051,0.24015441482583363
102052,0.007487891651087882
102054,0.017816790169664604
102062,0.08766903663064793
102067,0.17706884978547596
102068,0.13035252706205094
102070,0.05288212365888792
102090,0.09639178427938568
102092,0.03083169363482556
102099,0.08510708493392505
102100,0.044722302817657614
102112,0.1118455697486262
102113,0.027316784633834443
102122,0.2099524358766069
102123,0.04849437503849635
102125,0.017078638828538027
102126,0.1520448068744252
102146,0.023082446020425595
102147,0.11519550885766731
102151,0.0477206013611924
102158,0.1785004959720897
102159,0.0321286490705934
102162,0.03835127325380051
102165,0.04195898294558888
102166,0.020102925865033754
102174,0.012115971299713278
102193,0.13402542621971883
102198,0.03517834959250878
102205,0.17029504497335293
102206,0.01263572577526604
102218,0.020252298525198716
102221,0.0270710463037568
102230,0.07467236864212493
102238,0.019707353588034982
102248,0.0548050249965673
102252,0.17725099181061493
102259,0.0722014678787274
102262,0.1256479678367409
102273,0.07395632495248222
102286,0.19262604903963487
102293,0.009926000008391476
102294,0.019642848241032296
102296,0.08105653264589589
102298,0.08150272187670497
102303,0.020499612635861406
102309,0.04290213519394062
102315,0.02366425591543117
102340,0.06923759758147571
102342,0.05241363774070883
102344,0.03424101506231277
102346,0.11251108087293918
102347,0.010582772851522218
102374,0.03398655323295116
102380,0.030473606645816626
102387,0.019545799488464015
102393,0.03724784867695286
102403,0.016426639887738053
102413,0.04166707745142107
102414,0.0095492058810918
102415,0.040497645546498505
102416,0.07000715625565822
102439,0.025741129302132758
102441,0.040274958283653156
102443,0.011419000469722449
102444,0.12800085878188708
102445,0.05346640311933584
102448,0.028047489456136308
102449,0.09193294935223945
102450,0.23701301640138947
102456,0.017554450288541284
102458,0.1154540858021035
102459,0.03997034666122737
102465,0.015241753408646865
102470,0.23366983958263382
102471,0.014471434223849063
102475,0.06517631899781696
102476,0.16771222250525863
102506,0.04001036418822742
102509,0.04136762257778565
102519,0.027221460923683605
102522,0.04410419612493301
102545,0.026652038273603147
102549,0.03303790186520381
102562,0.007202535410839404
102563,0.00942989319225398
102568,0.07995177724051508
102582,0.062332966159103796
102592,0.015274512875651415
102597,0.11143440661833884
102605,0.043917430880509194
102614,0.025653861237669814
102617,0.1605895945108992
102634,0.07211993850966736
102652,0.04317112310251222
102655,0.009353707355373036
102671,0.057478340750786165
102694,0.222832961603047
102701,0.04541206304456174
102703,0.010603198763356404
102704,0.017618825887881523
102713,0.010494356240397393
102720,0.17644649153512815
102731,0.031030690392224287
102733,0.029312304206512207
102749,0.021436786642191414
102755,0.07398725287225615
102763,0.009875634992825896
102770,0.05703087048801409
102772,0.10040693322030077
102799,0.11134646008024482
102838,0.01765703848361654
102854,0.018664902195759604
102862,0.22681041415094944
102863,0.028338421457768787
102867,0.009363034968142276
102868,0.007471452421406629
102878,0.07734382734989562
102887,0.021235845733526073
102898,0.3106343564660711
102904,0.13016899826290734
102912,0.04430015713167453
102919,0.06156687722832446
102927,0.07769129303205537
102932,0.05630676410201819
102933,0.10838328069357642
102935,0.014821037481182952
102958,0.07764974872588509
102969,0.25765133908487226
102971,0.02697668992312858
102975,0.12018525412804786
102979,0.03981066601134193
102982,0.009217972305971165
102987,0.2418907828690488
102989,0.04296387351018782
102995,0.07667208644767716
102996,0.023471720890033815
103000,0.029129583316046807
103001,0.10847876754450772
103004,0.023994502620663678
103010,0.008649583047973778
103025,0.4588507428836588
103029,0.01875496026967507
103046,0.07058691536188055
103056,0.02433801980099989
103062,0.066808632657711
103078,0.014969742416147918
103083,0.010200928015431538
103092,0.05330470471016949
103096,0.05583161009733865
103097,0.11815835088788569
103102,0.2348020785062003
103112,0.03715974565164971
103132,0.03880007136405168
103144,0.06708378658616893
103145,0.14119423967455974
103146,0.004339551440215236
103147,0.08705648394912066
103158,0.025639038066156486
103171,0.04909329775505663
103173,0.020684048535861137
103184,0.0190235190265799
103195,0.16389984171832425
103196,0.05319013837381927
103206,0.014794396405702457
103230,0.26569381986974494
103231,0.1421041385654964
103232,0.017654633939218487
103239,0.1089566024001963
103240,0.1387403266667301
103243,0.015884830255283817
103252,0.12245696089651115
103258,0.037000218121006824
103259,0.10725908143451343
103279,0.016050980941555597
103280,0.007234037067201743
103286,0.04159842485230053
103287,0.36161681414857677
103290,0.008415313132634446
103298,0.02033605851158278
103315,0.009444446177074965
103319,0.025690826784514096
103334,0.3152349591539021
103336,0.05297837995006083
103345,0.026227536990097045
103368,0.02985056592146003
103371,0.29669291603522974
103377,0.010271270482282054
103398,0.01061898608951154
103404,0.039286217428548494
103408,0.21633245090940761
103410,0.05209912525187613
103418,0.013932124804752507
103420,0.1532758974585046
103432,0.048164943695584654
103433,0.014118381088091748
103436,0.015991990887003513
103440,0.03477229282497883
103453,0.04134799801396198
103459,0.037173957171048516
103460,0.028262532307230585
103461,0.015268311188915185
103462,0.022161314945487176
103473,0.10109662485588558
103474,0.012802879228054625
103475,0.1541749538652277
103478,0.10571799620309116
103480,0.04776520052491683
103484,0.04154851217014615
103494,0.2508405089911293
103513,0.0342997173716754
103515,0.15585265761435368
103516,0.12737189674387
103525,0.11477881053858399
103541,0.2592078870658886
103544,0.008610116953300882
103562,0.3687250998981692
103570,0.23347613351601212
103572,0.05945833871121332
103574,0.02384660693134458
103575,0.03322414749147161
103591,0.1337908341782208
103594,0.010710517956928851
103609,0.07607852745149528
103613,0.1596047854663805
103614,0.03887522675228103
103615,0.028677639999712668
103624,0.07393578601940369
103625,0.2986754529898531
103628,0.2737648057320352
103629,0.009297203694644046
103647,0.0907374310530902
103648,0.08791201327817443
103651,0.0347904316351923
103658,0.020804941102519906
103668,0.07024243096905039
103669,0.03607857024022576
103676,0.026723432592934884
103682,0.0429525884477727
103683,0.16310220410146295
103689,0.023629220173472992
103725,0.054292579283412364
103733,0.09136386570901946
103744,0.018614007120089177
103762,0.13617888942775871
103771,0.5585536468803387
103773,0.007485251706916906
103783,0.044602059942330324
103784,0.04104793567521141
103808,0.010611735499667162
103812,0.07655241301184663
103813,0.14047747023795523
103814,0.0608318739273254
103818,0.05197114254734773
103824,0.012184951376888156
103828,0.010233177446342966
103830,0.2048807121841236
103840,0.010197496270629429
103842,0.1390032917686729
103847,0.13149340122057915
103848,0.10200947292664013
103851,0.019511488149169157
103854,0.12167481033366301
103857,0.13544820437915783
103861,0.022883897756289642
103862,0.03776154411898505
103865,0.030378855486217153
103870,0.012947216928230504
103876,0.02576218610273563
103891,0.4155959362321403
103908,0.07786239971729488
103914,0.11066351765066322
103918,0.05876225724168603
103940,0.016285568344829568
103963,0.10210354630446945
103966,0.036036548843499376
103971,0.17971467366921845
103980,0.09543625052084066
103984,0.06422166107331549
103985,0.050186319356750525
103998,0.3159275709186553
104019,0.010711659488167696
104026,0.024106112704720156
104035,0.07047785107870488
104044,0.03733755901158629
104045,0.05794699884205498
104047,0.26814019621879015
104051,0.013878378900887913
104058,0.03433832735546493
104063,0.012879039528327791
104066,0.3626347471643786
104087,0.012951511727654262
104089,0.07911289278540036
104095,0.042003439719767985
104098,0.09505714096198693
104104,0.034041345923266936
104110,0.4434189013335536
104120,0.039603839081720583
104122,0.03834269465080562
104131,0.035056957284381685
104132,0.07464008991083672
104135,0.04434335093632937
104136,0.019724019408498616
104149,0.10623583414587481
104150,0.057299532483864005
104156,0.5211637141402771
104165,0.10115821137488244
104175,0.022211184157567326
104179,0.05741957722636736
104184,0.08204172776695937
104206,0.017832930508625885
104216,0.4008982651682071
104230,0.12703920535986235
104257,0.03660290587152203
104272,0.016277640445477137
104273,0.05262563625893169
104278,0.02387250661791431
104294,0.10775261430347066
104295,0.03186110323877503
104297,0.033877636053291
104298,0.03497896811167515
104308,0.0467222531427273
104318,0.02925187225913289
104319,0.10682132264077213
104320,0.075839745021393
104327,0.05341979252278553
104334,0.0643600056986043
104344,0.05698813908885005
104350,0.015747048807148178
104351,0.13968097493209397
104354,0.04325649366612571
104369,0.07428843090535703
104376,0.12528648856696287
104381,0.022251151719680114
104384,0.11983477452542489
104391,0.016053904056029095
104394,0.045494534880433576
104398,0.3511626406673355
104402,0.013261716848676853
104408,0.07144834554920379
104409,0.017380882103567107
104410,0.697197441632283
104412,0.05413149302425609
104417,0.08563712647068536
104424,0.061672154572012486
104426,0.009929788565009492
104435,0.034035238080270466
104445,0.03192223713868654
104458,0.016257664026172593
104460,0.026626707321402168
104466,0.008875372294057078
104472,0.04818071004007895
104473,0.056384550184322285
104479,0.010306019256839534
104480,0.018871513686920117
104482,0.039477424822640814
104499,0.01335544910678796
104501,0.01067872988731671
104502,0.014914666057882685
104506,0.10472556265190971
104510,0.007127752517498168
104512,0.023201408530384913
104520,0.28395397814049156
104528,0.04187006503211937
104529,0.0069055834207914875
104541,0.05508090944342011
104578,0.018842728266557984
104584,0.05080801745721209
104588,0.06507106369741213
104602,0.14063853303863197
104610,0.02928750439337383
104611,0.1377817734194561
104618,0.055146136778212236
104620,0.03295884009602654
104622,0.011640666164850348
104624,0.029080786328070124
104625,0.16118984411670353
104634,0.05600347063724998
104639,0.08470825603857532
104646,0.018438777362700144
104647,0.06218495649123066
104652,0.01843174610037505
104670,0.07023293502227994
104677,0.011232259903545695
104685,0.06514759420879652
104691,0.027746005759024743
104696,0.12541723912449126
104699,0.00900991383799399
104712,0.08155159530392118
104714,0.010405345039578668
104717,0.047374956838975045
104718,0.01844882248380252
104740,0.052332557719007126
104741,0.016999600271574843
104743,0.007674305432264833
104744,0.027411174019814986
104747,0.044708380285466455
104767,0.03860411617548232
104772,0.10461232640698974
104776,0.19129280778772892
104779,0.030161460487110527
104814,0.01516292306693174
104815,0.033350504990721404
104830,0.055864442072086615
104831,0.10803091299142939
104833,0.03811154240204728
104839,0.019856879018518268
104840,0.018524556713443018
104860,0.14765538080671958
104861,0.019560875679523075
104866,0.047187577113975365
104870,0.005233150548799062
104877,0.07998364217468765
104878,0.012509387840560798
104879,0.01043745453892735
104880,0.08064710119500434
104899,0.006887363107891141
104906,0.044242192269948556
104907,0.07351719263909416
104913,0.22963132014067134
104916,0.12253686112990177
104921,0.08211934475149049
104930,0.04617641545830723
104931,0.3001314226560027
104936,0.019773911645437035
104937,0.023945306749341793
104942,0.015756450521601167
104943,0.0493040919430584
104969,0.04325436684901925
104972,0.1594860391769685
104988,0.136892836122322
105013,0.01391250245566923
105015,0.01292256461166509
105019,0.07696019807680068
105027,0.06464993576959266
105030,0.06087451675671793
105035,0.344951848279534
105041,0.021048388314457826
105051,0.2168349733521333
105056,0.027328349913531787
105067,0.43886810859934516
105071,0.04258466715649418
105072,0.013433370470774314
105074,0.1156290900512378
105091,0.0265401605045836
105101,0.02342692376572676
105103,0.04305526868481421
105134,0.049902008783459906
105139,0.012887392498003037
105142,0.05415653706898987
105146,0.04894536827049466
105163,0.08010574957732909
105168,0.04752182045395231
105172,0.028109858816310607
105176,0.22941126116936877
105195,0.05392651653264183
105196,0.3384336032432296
105197,0.019551856607380184
105203,0.04073076858859625
105223,0.07261570895742116
105227,0.14497881870363602
105228,0.014076071551807201
105230,0.15327997075613817
105231,0.20776828091492544
105239,0.02393453346605078
105242,0.0836467118203937
105244,0.02254993966091571
105245,0.03949654714129052
105248,0.02607762906795858
105249,0.035524116901497066
105266,0.1497224882766919
105271,0.23064977349063398
105276,0.029422036466837883
105282,0.022885021190509874
105292,0.09298581816863288
105297,0.008101152841454537
105332,0.09253615216680666
105333,0.010717452510804698
105343,0.07944187753253867
105344,0.024035943212393617
105345,0.12525451612659555
105357,0.026119845157118047
105359,0.06475561928252774
105366,0.06613428930383257
105367,0.03515727403143524
105370,0.0045337653351825
105377,0.027251778253621246
105390,0.02949740252010116
105399,0.008119216874564728
105403,0.12521258402429286
105404,0.03179578805715071
105414,0.01682332845941591
105417,0.09298636082385216
105425,0.12609690558066983
105452,0.18546499087788118
105454,0.07108339960633142
105456,0.06985958833536178
105470,0.03736103270254427
105471,0.03424663846727349
105483,0.10165792063390942
105493,0.16522157916942962
105508,0.04705340512817689
105514,0.057960332734910525
105515,0.008892319974552896
105528,0.20178967215706017
105529,0.016198301308986227
105531,0.026961273161614667
105532,0.03683306059443858
105558,0.00919306263473741
105574,0.015565145670808116
105578,0.00859342718057875
105584,0.39522852839126943
105595,0.06662474891743321
105617,0.16343073423298132
105618,0.03919347776239135
105621,0.036962590878282874
105625,0.0450630163990845
105629,0.03995267469576546
105630,0.0089236108818302
105634,0.029495263112540845
105635,0.010710798544038948
105641,0.0876165523434636
105647,0.12698332390829092
105648,0.050945075099052294
105655,0.021313972779368997
105657,0.014122174257086761
105672,0.13780983848125566
105678,0.15536297854935138
105682,0.09063913224741271
105691,0.042261413624581384
105692,0.032743129909108167
105706,0.03328195793466237
105712,0.03782120468870906
105720,0.012936342059179958
105734,0.017442455920270994
105735,0.028092270561108485
105736,0.14240874506576395
105737,0.008982758924090657
105738,0.19769585974212542
105740,0.13459275093631992
105744,0.051153287114715416
105747,0.06837472434346459
105749,0.12928626753088004
105754,0.03243356596411664
105758,0.045094128202727804
105760,0.03463594840166739
105767,0.18481727226848266
105784,0.06307874787633024
105791,0.010995130129214924
105802,0.20185716816262214
105807,0.2199202007892543
105809,0.03418115517584
105816,0.08784204340253507
105817,0.009910571763251457
105824,0.08363615359957999
105832,0.05805797752783043
105856,0.03537919412376135
105865,0.026560895117380624
105899,0.2494053965686338
105906,0.025100093077113368
105916,0.0532708125999002
105923,0.03503591183581376
105937,0.11959708576868817
105965,0.03845247641469512
105966,0.06606441562158896
105968,0.0343473106017938
105973,0.041451276415824155
105976,0.19756776673144597
105978,0.11875908239565743
105979,0.05054940071312722
105991,0.08411241520066282
105998,0.15528375232625738
105999,0.017208152093790303
106000,0.12231445869881946
106001,0.029029606576463463
106010,0.22048054722363813
106011,0.008770159092613512
106013,0.22529932985192672
106015,0.00862514541657868
106026,0.018770523193630963
106032,0.012710741419674057
106035,0.19794108409585082
106040,0.060209629172411204
106041,0.3244865994349664
106044,0.01485843242556946
106053,0.15414869392977237
106054,0.017868874778891607
106065,0.1573640726268893
106081,0.024051670509960224
106083,0.0420709718632105
106087,0.02556822785197402
106090,0.09528485364850213
106101,0.01941632967688327
106102,0.05200169128110607
106109,0.0794840238412583
106116,0.07098158716763085
106150,0.0066209329240151105
106155,0.15312281109728051
106166,0.010058378291324187
106176,0.14584415043576582
106189,0.030539371180221094
106199,0.08559722179356816
106205,0.20141439206107728
106206,0.17054454010825262
106211,0.014319995707644775
106214,0.07813983612693914
106216,0.032556932848222565
106217,0.030829066514037464
106225,0.020777899815306856
106249,0.02604164436699126
106256,0.05560559694489065
106258,0.03878610797820844
106261,0.040295671620484634
106262,0.0619020721746163
106264,0.014140676257680914
106271,0.029399908796301652
106276,0.020483574278095554
106277,0.10315756816374007
106286,0.04947562188852802
106293,0.023920406535978763
106295,0.03769864853846267
106296,0.014406934118575769
106297,0.12365381602863695
106298,0.059518322822879506
106311,0.04451578124415815
106314,0.030979780500247276
106320,0.03628180774554656
106334,0.07767726363057084
106346,0.0408664238508377
106347,0.02672828552281315
106349,0.08135610311295902
106354,0.08080046900709
106360,0.018600797668347463
106373,0.1365089206473138
106377,0.025690832047669834
106386,0.12680970674580422
106387,0.03580068377548822
106391,0.014480243371433395
106401,0.2424475485225998
106411,0.06273754019028593
106413,0.22932326304673625
106426,0.1499468247941434
106427,0.15287677210379663
106428,0.0829856107059273
106434,0.05219346771694302
106438,0.016744099116374585
106440,0.02107715009525447
106441,0.03338874007256263
106452,0.10220217623092552
106453,0.03966125858596016
106454,0.022414457653417628
106457,0.10211633709805648
106484,0.024438491422668615
106488,0.13519061459754964
106491,0.2033509919854074
106514,0.0755470634126201
106527,0.061725345119680385
106528,0.023650845741439802
106529,0.013096641502034864
106534,0.33181647971076267
106550,0.21245105347937712
106577,0.028258635869646307
106585,0.09493304516744183
106590,0.00516678906196781
106607,0.054247931700733186
106610,0.07312515435853364
106611,0.027359245330609176
106612,0.050338869626082645
106624,0.02915522831866563
106631,0.006991668156639926
106647,0.15325690993246352
106660,0.13463251097373416
106674,0.016880496988552828
106687,0.009714749329112767
106712,0.05343976064909891
106713,0.05085513819824627
106717,0.0831809636480771
106720,0.06967030417570674
106721,0.12473520029650856
106724,0.07676307571079467
106735,0.08199121185806492
106739,0.0663817008938293
106740,0.043617073335856155
106754,0.06316195129583127
106760,0.3910526329110344
106761,0.04608615128778915
106784,0.16234053856694686
106787,0.06757581182769977
106797,0.012850632908096524
106798,0.054712505636325515
106802,0.1887191979939162
106803,0.05078802654878208
106804,0.27177299266084953
106805,0.016598117961914072
106810,0.10505929863214739
106812,0.22717808772371614
106813,0.06814973232194399
106817,0.057493916920026776
106822,0.0444508191238826
106823,0.022130411499478544
106827,0.006864611235420379
106841,0.04327740766995729
106851,0.16280211592188934
106852,0.13585803297260396
106853,0.2148640484434698
106854,0.5492474120507514
106861,0.038548887657008125
106873,0.05400524017151159
106877,0.017508258484220798
106878,0.008345192853424405
106881,0.127189026886614
106900,0.014957999071965072
106906,0.02152088333867313
106907,0.13358303504023117
106914,0.17482696929775582
106916,0.13893929732412974
106924,0.012162693924138525
106931,0.04141525730718764
106936,0.0579114640499801
106937,0.0575390939122606
106938,0.01959833320209417
106939,0.04392053385270378
106943,0.040962316710751547
106944,0.11308996358423683
106967,0.05625456081941272
106980,0.013373802354000753
106986,0.14799944504400592
106987,0.01478738609966611
106990,0.013665816195926422
107013,0.012812752327480078
107023,0.07260639599575905
107033,0.03318236407745157
107037,0.09976216966478896
107048,0.023656641967096183
107071,0.0457118855174027
107081,0.008522484501723472
107113,0.1193550141745288
107130,0.014087583404058272
107131,0.022329895891771378
107145,0.0814335722304892
107156,0.10630580781090389
107219,0.07069235534722243
107222,0.05839178281792284
107223,0.2181123673418103
107232,0.28275005591197716
107245,0.07400427026093037
107246,0.09684019921056305
107247,0.09044147031450693
107256,0.00867046597245108
107259,0.018633786017538675
107260,0.013682907577919587
107279,0.17035547568006076
107280,0.051276568327025464
107281,0.018562663760824702
107285,0.07422902767990791
107329,0.008542416799648622
107337,0.11916404840558734
107349,0.13603148529720285
107350,0.0334007945689954
107351,0.008722135028528399
107359,0.10097202675701597
107391,0.08208823322398479
107394,0.023419907469524315
107395,0.03640476939576582
107406,0.02983121935948457
107416,0.09248880025555788
107417,0.011759315206122006
107418,0.052788078329616565
107419,0.03416517738178554
107444,0.00879739226756552
107445,0.021754584893249027
107446,0.16653005831632273
107460,0.1281240634090371
107470,0.0695363519424042
107475,0.02958902822697239
107520,0.018109929994922034
107526,0.17462534934780033
107527,0.020738222847270282
107530,0.010590578317814417
107532,0.059818094986607666
107534,0.08386879404810331
107535,0.0496517027213036
107554,0.1707240851850519
107556,0.018759370294802888
107559,0.12060984937584573
107561,0.009122939439507623
107564,0.04099383384399719
107566,0.011225383169942472
107571,0.05636749094316683
107590,0.1213869828033609
107602,0.13599551768882243
107625,0.04682354750999109
107626,0.386166751792595
107635,0.011692310898478765
107636,0.1411996956934526
107645,0.015491389133564487
107652,0.27567249793356763
107655,0.034219494597964646
107668,0.05447058649839191
107670,0.025501431384602806
107677,0.009152260124191932
107680,0.2723094351286068
107683,0.19355740809918895
107684,0.014645533546512695
107691,0.03932596610323984
107692,0.07695914564807863
107703,0.042577913717887904
107709,0.021386586735704705
107710,0.0820625677381503
107721,0.11678477858532643
107725,0.197426389413533
107727,0.07363843532427033
107739,0.014149003949405495
107740,0.037826395315097704
107741,0.02265658219880528
107747,0.021359767681184985
107765,0.27766128627462905
107768,0.0069105199586948106
107775,0.11503145886409517
107782,0.33776599613831215
107790,0.016033184112291102
107801,0.017268193876610986
107807,0.01167635839455284
107811,0.034616558003418854
107817,0.08738821310357203
107826,0.03392238103122434
107838,0.13573059577720323
107839,0.02630266481173175
107843,0.07876578166619447
107847,0.06532373078608739
107849,0.12179523949527521
107850,0.1405096022003918
107867,0.11757121479614528
107871,0.11480301370285356
107908,0.04580273284100146
107913,0.0644809060411001
107927,0.019492334639426238
107931,0.04150493333871428
107955,0.014620028108107783
107962,0.07835516499614102
107977,0.036257756128832495
107978,0.023534497292851026
107993,0.014143588329819066
108010,0.08564331881116853
108016,0.04117762999525755
108018,0.38479943972765723
108027,0.43135411183458744
108045,0.4094739790928685
108069,0.13443870249523548
108082,0.01202853501497971
108089,0.09830416469532682
108092,0.02548145615006257
108106,0.020610643250949513
108112,0.11808164956867488
108120,0.18823013589951762
108122,0.28240946943388034
108135,0.017998369376639387
108170,0.004718158035408316
108171,0.09973913533437599
108177,0.009288480278634388
108180,0.11550501970831052
108183,0.03350036085495414
108184,0.016042831032273833
108185,0.03203805102068871
108192,0.08844522011577538
108195,0.14852983851243473
108196,0.1746755041495717
108218,0.016257759199760528
108219,0.11612132111713007
108243,0.060322991572345865
108249,0.008144263961681318
108251,0.02278609492803483
